protocol,n,seed,originated,delivered,resolved,unresolved,unresolved_share,completion_rate,delivered_per_originated,stall_rate,delivered_per_slot_used,ceiling_utilisation,delivery_latency_mean,delivery_latency_p95,ack_latency_mean,first_hop_latency_mean,satellite,dropped_loop,dropped_ttl,blocked,stall_no_belief,belief_hops_mean,delivered_hops_mean,gossip_redundant_share,mpr_share
reactive-overhear-ring,1200,3,2372,910,1743,629,0.265177065767285,0.5220883534136547,0.3836424957841484,0.7781358453148239,0.1452513966480447,0.1087788084536674,48.62307692307692,130,56.499308437067775,32.580866807610995,692,141,0,91,21854,4.851558297170318,3.0043956043956044,,
reactive-overhear-ring,1600,3,3170,1242,2334,836,0.2637223974763407,0.532133676092545,0.3917981072555205,0.6952518268506078,0.1335483870967742,0.13604100946372238,47.69484702093398,130,55.60146699266504,25.583511016346836,860,232,0,566,20517,5.1148645820251994,2.8864734299516908,,
reactive-overhear-ring,2000,3,3957,1658,2930,1027,0.259540055597675,0.5658703071672355,0.4190042961839778,0.6321435064541543,0.13657331136738057,0.14791949182784953,52.52834740651387,135,58.608,21.724557522123895,1002,270,0,1415,19280,5.092764246192459,2.870928829915561,,
reactive-overhear-ring,3000,3,5941,2806,4462,1479,0.24894798855411546,0.6288659793814433,0.4723110587443191,0.5398271374551884,0.14972520143001974,0.1476344810169206,47.87205987170349,130,55.4484076433121,16.692460317460316,1357,299,0,3173,18505,4.941985938263714,2.823592302209551,,
reactive-overhear-ring,100,4,198,3,118,80,0.40404040404040403,0.025423728813559324,0.015151515151515152,0.999366687777074,1,0.006625441696113074,5.333333333333333,10,5.333333333333333,0,115,0,0,0,4734,1,0,,
reactive-overhear-ring,200,4,396,23,252,144,0.36363636363636365,0.09126984126984126,0.05808080808080808,0.9948706755429445,0.48936170212765956,0.016169853768278966,32.21739130434783,125,36.26086956521739,35.92857142857143,229,0,0,0,9116,1.4718446601941748,1,,
reactive-overhear-ring,400,4,795,85,506,289,0.3635220125786163,0.16798418972332016,0.1069182389937107,0.9807271890461396,0.2537313432835821,0.02969536053661263,42.36470588235294,135,44.675,36.02325581395349,419,2,0,0,17033,2.7267144319344934,2.388235294117647,,
reactive-overhear-ring,600,4,1193,225,802,391,0.32774518021793797,0.2805486284289277,0.18860016764459347,0.9515451797111186,0.1949740034662045,0.051852876106194684,44.217777777777776,125,48.487046632124354,37.175862068965515,568,9,0,0,22646,3.47149950347567,2.973333333333333,,
reactive-overhear-ring,800,4,1584,314,1076,508,0.3207070707070707,0.29182156133828996,0.19823232323232323,0.9149208607504891,0.13127090301003344,0.06537308461025984,49.6656050955414,145,49.87596899224806,45.95448460508702,701,61,0,12,25695,4.982142857142857,3.031847133757962,,
reactive-overhear-ring,1200,4,2376,973,1771,605,0.25462962962962965,0.549407114624506,0.4095117845117845,0.7132023718284861,0.1368495077355837,0.1252703677000721,57.43884892086331,140,63.99175824175824,27.59666339548577,601,197,0,524,17110,4.972397845685517,3.013360739979445,,
reactive-overhear-ring,1600,4,3173,1261,2328,845,0.2663094862905767,0.5416666666666666,0.3974156949259376,0.6837814739333377,0.13108108108108107,0.11887254901960784,53.78747026169707,140,58.77828054298642,24.865446716899893,840,227,0,1022,19648,4.9706278158094905,2.923869944488501,,
reactive-overhear-ring,2000,4,3965,1805,2996,969,0.24438839848675914,0.6024699599465955,0.4552332912988651,0.6140276172516577,0.1422379826635146,0.12422232010130485,52.67313019390582,140,56.35899581589958,21.53803900027465,950,241,0,1534,18519,4.871796244495898,2.8781163434903045,,
reactive-overhear-ring,3000,4,5949,2914,4529,1420,0.2386955790889225,0.6434091410907485,0.489830223566986,0.5532742597795548,0.1566414019244208,0.15266135792120705,49.2477693891558,135,55.38544798556825,17.41107142857143,1346,269,0,3943,18879,4.807057991617622,2.79512697323267,,
reactive-overhear-ring,100,5,199,16,125,74,0.37185929648241206,0.128,0.08040201005025126,0.9948027403732578,0.7272727272727273,0.01,7.5625,15,9.375,9.5,109,0,0,0,4211,1.1376344086021506,0.375,,
reactive-overhear-ring,200,5,395,30,251,144,0.36455696202531646,0.11952191235059761,0.0759493670886076,0.9938789390160961,0.5555555555555556,0.011718749999999998,12.5,45,16,12.8,221,0,0,0,8768,1.2246753246753246,0.7666666666666667,,
reactive-overhear-ring,400,5,792,111,520,272,0.3434343434343434,0.21346153846153845,0.14015151515151514,0.9755662564651328,0.27007299270072993,0.03675496688741722,33.909909909909906,100,38.666666666666664,27.232142857142858,407,2,0,0,16402,2.6554731792411688,2.315315315315315,,
reactive-overhear-ring,600,5,1191,233,801,390,0.327455919395466,0.2908863920099875,0.19563392107472713,0.9481461934292122,0.19762510602205258,0.04822019867549669,46.14592274678112,125,53.375586854460096,35.875,558,10,0,15,21518,3.6403322728879464,2.4978540772532187,,
reactive-overhear-ring,800,5,1588,435,1115,473,0.2978589420654912,0.3901345291479821,0.2739294710327456,0.8947549244159414,0.15778019586507072,0.065002988643156,48.92413793103448,130,54.819628647214856,39.47215496368039,596,84,0,15,23392,4.594970888532614,2.896551724137931,,
reactive-overhear-ring,1200,5,2380,847,1755,625,0.26260504201680673,0.4826210826210826,0.3558823529411765,0.7910851122058018,0.1386933027673162,0.09158737024221456,48.74616292798111,130,55.15384615384615,34.799165362545644,723,185,0,289,22788,5.12214447417164,2.8665879574970483,,
reactive-overhear-ring,1600,5,3184,1236,2347,837,0.26287688442211055,0.5266297400937366,0.38819095477386933,0.733956980277662,0.13840985442329226,0.10003885003885005,51.38187702265372,130,58.55995343422585,29.376099706744867,869,242,0,622,23931,4.994887479907126,2.972491909385113,,
reactive-overhear-ring,2000,5,3971,1687,2946,1025,0.25812138000503654,0.5726408689748812,0.42483001762780154,0.6128020660394762,0.13395267587740195,0.1086424523441525,51.64611736810907,140,58.05185825410545,20.822057205720572,990,269,0,1307,18451,5.049881468389232,2.8464730290456433,,
reactive-overhear-ring,3000,5,5959,2817,4485,1474,0.24735693908373887,0.6280936454849498,0.4727303238798456,0.5287035677580385,0.14626168224299066,0.1293055963572268,50.52396166134185,135,55.745367603108186,16.26860841423948,1383,285,0,4034,17236,4.960825810594837,2.835995740149095,,
reactive-overhear-ring,100,6,198,0,122,76,0.3838383838383838,0,0,1,0,0,0,0,0,0,122,0,0,0,4813,0,0,,
reactive-overhear-ring,200,6,397,6,247,150,0.3778337531486146,0.024291497975708502,0.015113350125944584,0.9991471215351813,0.75,0.009375,7.833333333333333,20,9.666666666666666,11.5,241,0,0,0,9372,1.1263736263736264,0.3333333333333333,,
reactive-overhear-ring,400,6,795,54,505,290,0.36477987421383645,0.10693069306930693,0.06792452830188679,0.9870868650093862,0.23788546255506607,0.02030075187969925,35.870370370370374,130,34.145833333333336,40.03703703703704,451,0,0,0,17342,2.479514415781487,2.0555555555555554,,
reactive-overhear-ring,600,6,1195,152,785,410,0.34309623430962344,0.19363057324840766,0.12719665271966527,0.9666437553066753,0.18424242424242424,0.03508124076809454,41.51973684210526,140,44.474074074074075,42.77350427350427,622,11,0,0,23901,3.762534435261708,2.598684210526316,,
reactive-overhear-ring,800,6,1593,413,1113,480,0.3013182674199623,0.3710691823899371,0.25925925925925924,0.8835194894005015,0.13470319634703196,0.07375,57.96125907990315,140,60.85928143712575,40.35280373831776,647,53,0,31,23181,4.864961280779605,3.1065375302663436,,
reactive-overhear-ring,1200,6,2384,962,1778,606,0.25419463087248323,0.5410573678290214,0.4035234899328859,0.7386885858397161,0.137546468401487,0.1313203014087583,55.943866943866944,135,62.09691011235955,29.849233811171526,629,187,0,320,19369,4.941589314014037,3.029106029106029,,
reactive-overhear-ring,1600,6,3176,1384,2383,793,0.2496851385390428,0.5807805287452791,0.4357682619647355,0.6656795773463001,0.139305485656769,0.15613718411552346,52.5650289017341,135,60.60763520678685,25.114736842105263,787,212,0,1044,18623,4.933159016075924,3.0021676300578033,,
reactive-overhear-ring,2000,6,3973,1939,3087,886,0.22300528567832872,0.6281179138321995,0.48804429901837404,0.6264016908354371,0.15235326471281527,0.1566742081447964,52.03042805569881,135,59.52866779089376,21.855613505352732,893,255,0,1212,20004,4.845848404906307,2.99484270242393,,
reactive-overhear-ring,3000,6,5962,3014,4554,1408,0.23616236162361623,0.6618357487922706,0.5055350553505535,0.5335252781573296,0.15765247410817032,0.18702839555202544,50.167551426675516,135,56.54328732747804,16.888691006233305,1278,262,0,3203,18352,4.875994605529333,2.823490378234904,,
reactive-overhear-ring,100,7,197,0,129,68,0.34517766497461927,0,0,1,0,0,0,0,0,0,129,0,0,0,4761,0,0,,
reactive-overhear-ring,200,7,396,2,256,140,0.35353535353535354,0.0078125,0.005050505050505051,0.9997892518440463,1,0.009025270758122744,5,10,5,0,254,0,0,0,9488,1,0,,
reactive-overhear-ring,400,7,796,34,525,271,0.34045226130653267,0.06476190476190476,0.04271356783919598,0.9914479345955249,0.2138364779874214,0.053125,38.35294117647059,140,35.46666666666667,30.657894736842106,491,0,0,0,18433,2.95593635250918,2.588235294117647,,
reactive-overhear-ring,600,7,1193,141,816,377,0.3160100586756077,0.17279411764705882,0.1181894383906119,0.9682298957847255,0.17258261933904528,0.088125,46.780141843971634,140,54.94017094017094,35.497630331753555,664,11,0,10,24867,3.8927536231884057,3.0638297872340425,,
reactive-overhear-ring,800,7,1586,302,1099,487,0.30706179066834804,0.2747952684258417,0.19041614123581338,0.9383660602876469,0.1608950452850293,0.0763860785107244,50.90066225165563,140,55.64750957854406,32.719056974459725,764,33,0,57,28510,4.191816491010539,2.923841059602649,,
reactive-overhear-ring,1200,7,2384,720,1740,644,0.2701342281879195,0.41379310344827586,0.30201342281879195,0.8255896408201018,0.1272759413116493,0.10179843909060061,52.44722222222222,140,57.82534246575342,37.7627695800227,848,172,0,184,26539,5.516854868952873,3.126388888888889,,
reactive-overhear-ring,1600,7,3177,1192,2338,839,0.26408561536040287,0.5098374679213002,0.37519672647151403,0.6973675783001345,0.12613756613756613,0.13513513513513514,55.65436241610738,135,62.02026221692491,26.089023954236684,909,237,0,951,20734,5.265399318111375,3.041946308724832,,
reactive-overhear-ring,2000,7,3968,1797,2971,997,0.2512600806451613,0.6048468529114777,0.45287298387096775,0.6231446844455171,0.14385206532180594,0.15308730320997752,55.23149693934335,140,60.44194419441944,21.006569942513003,941,233,0,1500,18995,4.884161116572742,2.98330550918197,,
reactive-overhear-ring,3000,7,5958,2983,4523,1435,0.24085263511245383,0.6595180190139288,0.5006713662302786,0.5418205837023264,0.1592717176571093,0.16452303212142605,49.710693932282936,135,54.88126491646778,16.73222579492676,1306,234,0,3640,18202,4.731696262723828,2.8052296345960444,,
reactive-overhear-ring,100,8,200,11,127,73,0.365,0.08661417322834646,0.055,0.9962197020235712,0.6470588235294118,0.015260821309655937,16.454545454545453,95,19.363636363636363,8.166666666666666,116,0,0,0,4480,1.2663934426229508,0.5454545454545454,,
reactive-overhear-ring,200,8,400,20,249,151,0.3775,0.08032128514056225,0.05,0.9959514170040485,0.5555555555555556,0.017593244194229415,18.45,45,22.3,21.76923076923077,229,0,0,0,8856,1.4720357941834452,0.85,,
reactive-overhear-ring,400,8,795,114,514,281,0.3534591194968553,0.22178988326848248,0.14339622641509434,0.9737893462469733,0.2632794457274827,0.047076313181367686,44.3421052631579,135,49.523809523809526,30.04310344827586,399,1,0,0,16082,2.694102672889266,2.4210526315789473,,
reactive-overhear-ring,600,8,1194,215,792,402,0.33668341708542715,0.27146464646464646,0.1800670016750419,0.9486112916504181,0.1812816188870152,0.07452856350526899,45.70232558139535,130,53.08762886597938,36.80060422960725,552,25,0,9,21855,3.9510715729882735,2.781395348837209,,
reactive-overhear-ring,800,8,1588,470,1107,481,0.30289672544080604,0.4245709123757904,0.2959697732997481,0.8952340719689696,0.17228739002932553,0.12216677063838637,48.89148936170213,135,56.03233830845771,36.513888888888886,601,36,0,12,23274,4.329903147699758,3.0042553191489363,,
reactive-overhear-ring,1200,8,2381,793,1679,702,0.29483410331793364,0.4723049434187016,0.3330533389332213,0.7671739286483382,0.12224448897795591,0.18521113602391628,50.65069356872635,135,57.410122164048865,32.705607476635514,723,163,0,327,20930,5.221844238563984,3.112232030264817,,
reactive-overhear-ring,1600,8,3176,1448,2403,773,0.24338790931989923,0.6025801081980857,0.45591939546599497,0.65747647263855,0.14734914012414776,0.1816721870922413,51.22513812154696,135,57.67946058091286,24.788077188146104,754,201,0,738,18035,4.86728636597889,3.0179558011049723,,
reactive-overhear-ring,2000,8,3965,1879,3031,934,0.23556116015132408,0.6199274166941603,0.4738965952080706,0.6246151031980732,0.1526029399821327,0.19211107475871092,48.47046301224055,135,58.09000825763832,20.739275766016714,895,257,0,1084,19313,4.796983597442313,2.926024481106972,,
reactive-overhear-ring,3000,8,5941,2909,4468,1473,0.24793805756606632,0.6510743061772605,0.4896482073724962,0.5566767007826611,0.15802053343473302,0.17701538311751536,47.87624613269165,135,56.54888613861386,17.233458848843465,1313,246,0,3208,19621,4.781402775885816,2.794774836713647,,
reactive-overhear-ring,100,9,198,6,129,69,0.3484848484848485,0.046511627906976744,0.030303030303030304,0.998280309544282,0.75,0.009375,8.5,20,10.166666666666666,10.5,123,0,0,0,4644,1.1284916201117319,0.3333333333333333,,
reactive-overhear-ring,200,9,398,23,259,139,0.3492462311557789,0.0888030888030888,0.05778894472361809,0.9954761116628048,0.5609756097560976,0.021170839469808543,15.956521739130435,45,20.391304347826086,17.5,236,0,0,0,9022,1.569468267581475,0.8260869565217391,,
reactive-overhear-ring,400,9,792,179,553,239,0.30176767676767674,0.32368896925858953,0.22601010101010102,0.9542441180293774,0.25426136363636365,0.045376191441898195,40.49162011173184,125,44.75301204819277,32.202127659574465,372,2,0,0,14682,2.8015552995391704,2.474860335195531,,
reactive-overhear-ring,600,9,1184,337,828,356,0.30067567567567566,0.40700483091787437,0.2846283783783784,0.9176669821188425,0.20387174833635813,0.05899033748774682,46.02373887240356,125,52.33444816053512,27.387024608501118,482,9,0,78,18321,3.506865120572286,2.6439169139465877,,
reactive-overhear-ring,800,9,1579,561,1194,385,0.24382520582647246,0.46984924623115576,0.3552881570614313,0.845953463729083,0.16079105760963028,0.08870967741935486,45.46880570409982,125,51.296052631578945,33.4806517311609,529,104,0,25,19072,4.642439644218552,2.89126559714795,,
reactive-overhear-ring,1200,9,2375,963,1801,574,0.24168421052631578,0.5347029428095502,0.4054736842105263,0.7539603042107216,0.14520506634499397,0.11741611392898949,50.83904465212876,135,55.63274336283186,29.959979476654695,644,194,0,279,19956,4.834051724137931,3.0446521287642785,,
reactive-overhear-ring,1600,9,3173,1383,2439,734,0.23132682004412228,0.5670356703567035,0.4358651118815002,0.674061773497177,0.14092113307519868,0.1375188926895235,52.297180043383946,135,57.43977900552486,25.53157894736842,772,284,0,746,19428,4.986288048234951,3.015184381778742,,
reactive-overhear-ring,2000,9,3957,1918,3038,919,0.2322466515036644,0.631336405529954,0.4847106393732626,0.6286788301091042,0.15786008230452675,0.13167289103690683,48.38269030239833,135,55.81373322809787,22.077691453940066,901,219,0,1312,19176,4.713022475679303,2.818039624608968,,
reactive-overhear-ring,3000,9,5948,3050,4545,1403,0.23587760591795562,0.671067106710671,0.5127774041694687,0.5393461272133742,0.16374080635636443,0.14009848234299782,49.12459016393443,130,56.00917431192661,16.86503623188406,1213,282,0,3282,18329,4.747117893110635,2.7701639344262294,,
reactive-overhear-ring,100,10,200,0,130,70,0.35,0,0,1,0,0,0,0,0,0,130,0,0,0,4861,0,0,,
reactive-overhear-ring,200,10,400,8,256,144,0.36,0.03125,0.02,0.9987345776652958,0.6666666666666666,0.012499999999999999,9.125,15,11.875,9.25,248,0,0,0,9471,1.3745019920318724,0.5,,
reactive-overhear-ring,400,10,798,47,513,285,0.35714285714285715,0.09161793372319688,0.05889724310776942,0.9910499890853526,0.2865853658536585,0.04895833333333333,34.851063829787236,95,39.61363636363637,24.108695652173914,466,0,0,0,18160,2.601336302895323,2.1914893617021276,,
reactive-overhear-ring,600,10,1194,186,800,394,0.32998324958123953,0.2325,0.15577889447236182,0.9639909669472387,0.2120866590649943,0.06850324101355335,40.064516129032256,125,43.717791411042946,37.325259515570934,604,10,0,0,23453,3.4016373705754877,2.403225806451613,,
reactive-overhear-ring,800,10,1588,404,1115,473,0.2978589420654912,0.36233183856502243,0.25440806045340053,0.9128751917037903,0.16932103939647947,0.11961155850307913,47.87623762376238,130,56.48874598070739,36.00136239782017,651,60,0,38,24890,4.401047844998023,2.987623762376238,,
reactive-overhear-ring,1200,10,2388,962,1814,574,0.2403685092127303,0.5303197353914002,0.4028475711892797,0.7765220687041312,0.14831945729263027,0.16701388888888888,52.108108108108105,130,61.41815235008104,32.62538699690403,679,173,0,184,22288,4.927843655457802,3.1943866943866945,,
reactive-overhear-ring,1600,10,3179,1414,2415,764,0.24032714690154136,0.5855072463768116,0.4447939603648946,0.6729715762273902,0.14896755162241887,0.17296212936686567,50.794908062234796,130,61.78639618138425,23.614926419060968,829,172,0,1257,18162,4.818812293932618,2.9363507779349365,,
reactive-overhear-ring,2000,10,3978,1869,3010,968,0.2433383609854198,0.6209302325581395,0.4698340874811463,0.6362244438440061,0.15424610051993068,0.17518371325734852,49.13215623327983,130,54.67528735632184,21.78892543859649,921,220,0,1333,19686,4.783942937712532,2.9047619047619047,,
